sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
1825,a medium triangle is to the right of a large sphere,triangle,yellow,medium,to the right of,sphere,orange,large,5
1826,a small green pentagon is above a medium orange oval,pentagon,green,small,above,oval,orange,medium,1
1827,a small green pentagon is to the right of a large orange hexagon,pentagon,green,small,to the right of,hexagon,orange,large,1
1828,there is a small grey circle below a medium grey rectangle,circle,grey,small,below,rectangle,grey,medium,2
1829,there is a large brown rectangle below a large pink pentagon,rectangle,brown,large,below,pentagon,pink,large,2
1830,a large square is above a small rectangle,square,brown,large,above,rectangle,yellow,small,5
1831,a medium blue cube is to the right of a small blue oval,cube,blue,medium,to the right of,oval,blue,small,1
1832,there is a small purple square below a large blue sphere,square,purple,small,below,sphere,blue,large,2
1833,a large blue circle is to the right of a medium purple circle,circle,blue,large,to the right of,circle,purple,medium,1
1834,a medium yellow sphere is inside a medium blue pentagon,sphere,yellow,medium,inside,pentagon,blue,medium,1
1835,a purple cylinder is above a pink sphere,cylinder,purple,medium,above,sphere,pink,large,4
1836,a large yellow pentagon is positioned to the left of a medium orange hexagon,pentagon,yellow,large,to the left of,hexagon,orange,medium,6
1837,there is a small grey rectangle to the right of a small green circle,rectangle,grey,small,to the right of,circle,green,small,2
1838,one medium brown square is to the left of one large pink square,square,brown,medium,to the left of,square,pink,large,3
1839,one large grey cube is above one large red cube,cube,grey,large,above,cube,red,large,3
1840,there is a large pink oval below a small purple circle,oval,pink,large,below,circle,purple,small,2
1841,a small triangle is to the left of a small hexagon,triangle,purple,small,to the left of,hexagon,red,small,5
1842,a yellow pentagon is below an orange rectangle,pentagon,yellow,small,below,rectangle,orange,medium,4
1843,a large brown oval is to the right of a small green cube,oval,brown,large,to the right of,cube,green,small,1
1844,there is a small brown circle to the left of a medium green rectangle,circle,brown,small,to the left of,rectangle,green,medium,2
1845,a small red circle is positioned below a medium grey cube,circle,red,small,below,cube,grey,medium,6
1846,one large blue cube is below one large purple circle,cube,blue,large,below,circle,purple,large,3
1847,a small yellow oval is to the right of a small orange cylinder,oval,yellow,small,to the right of,cylinder,orange,small,1
1848,a medium purple triangle is next to a medium green cylinder,triangle,purple,medium,next to,cylinder,green,medium,1
1849,there is a large pink oval below a small green rectangle,oval,pink,large,below,rectangle,green,small,2
1850,a small orange cube is above a medium yellow square,cube,orange,small,above,square,yellow,medium,1
1851,a small yellow triangle is positioned below a large purple rectangle,triangle,yellow,small,below,rectangle,purple,large,6
1852,a large yellow hexagon is inside a medium blue square,hexagon,yellow,large,inside,square,blue,medium,1
1853,a large hexagon is below a medium circle,hexagon,brown,large,below,circle,brown,medium,5
1854,a brown pentagon is inside a grey rectangle,pentagon,brown,medium,inside,rectangle,grey,small,4
1855,a pink hexagon is next to a grey hexagon,hexagon,pink,medium,next to,hexagon,grey,large,4
1856,there is a medium red rectangle to the right of a large orange triangle,rectangle,red,medium,to the right of,triangle,orange,large,2
1857,a small cube is to the left of a medium cube,cube,grey,small,to the left of,cube,orange,medium,5
1858,one small red hexagon is below one large yellow triangle,hexagon,red,small,below,triangle,yellow,large,3
1859,a large circle is to the left of a medium circle,circle,orange,large,to the left of,circle,blue,medium,5
1860,one small red pentagon is next to one small blue cube,pentagon,red,small,next to,cube,blue,small,3
1861,there is a medium brown cube above a large grey circle,cube,brown,medium,above,circle,grey,large,2
1862,there is a large purple oval to the left of a small purple circle,oval,purple,large,to the left of,circle,purple,small,2
1863,a medium orange circle is positioned to the right of a small brown circle,circle,orange,medium,to the right of,circle,brown,small,6
1864,a large brown circle is positioned above a small grey square,circle,brown,large,above,square,grey,small,6
1865,a large pink circle is positioned inside a large orange cube,circle,pink,large,inside,cube,orange,large,6
1866,a large red cube is positioned inside a small brown cylinder,cube,red,large,inside,cylinder,brown,small,6
1867,one medium blue pentagon is next to one large blue pentagon,pentagon,blue,medium,next to,pentagon,blue,large,3
1868,one medium brown pentagon is below one small yellow triangle,pentagon,brown,medium,below,triangle,yellow,small,3
1869,a grey pentagon is below a grey triangle,pentagon,grey,small,below,triangle,grey,large,4
1870,a medium sphere is to the left of a small triangle,sphere,green,medium,to the left of,triangle,yellow,small,5
1871,a small green oval is next to a large purple hexagon,oval,green,small,next to,hexagon,purple,large,1
1872,a green rectangle is to the left of a pink hexagon,rectangle,green,large,to the left of,hexagon,pink,small,4
1873,a small circle is inside a small hexagon,circle,yellow,small,inside,hexagon,pink,small,5
1874,one medium brown cylinder is to the left of one medium yellow cylinder,cylinder,brown,medium,to the left of,cylinder,yellow,medium,3
1875,there is a large red cylinder to the left of a large pink square,cylinder,red,large,to the left of,square,pink,large,2
1876,a medium hexagon is inside a large sphere,hexagon,orange,medium,inside,sphere,yellow,large,5
1877,an orange pentagon is to the left of a pink square,pentagon,orange,medium,to the left of,square,pink,large,4
1878,there is a large pink pentagon above a large pink oval,pentagon,pink,large,above,oval,pink,large,2
1879,one large orange cylinder is next to one small yellow oval,cylinder,orange,large,next to,oval,yellow,small,3
1880,a red cube is inside a red cube,cube,red,medium,inside,cube,red,small,4
1881,a medium red hexagon is to the right of a small red sphere,hexagon,red,medium,to the right of,sphere,red,small,1
1882,a large green oval is to the left of a large green square,oval,green,large,to the left of,square,green,large,1
1883,a pink hexagon is below a pink circle,hexagon,pink,medium,below,circle,pink,small,4
1884,an orange pentagon is inside a yellow triangle,pentagon,orange,small,inside,triangle,yellow,large,4
1885,a medium circle is above a medium circle,circle,grey,medium,above,circle,yellow,medium,5
1886,a medium yellow oval is positioned below a small green triangle,oval,yellow,medium,below,triangle,green,small,6
1887,a small rectangle is below a large oval,rectangle,green,small,below,oval,red,large,5
1888,a medium green pentagon is below a small brown triangle,pentagon,green,medium,below,triangle,brown,small,1
1889,a medium orange triangle is below a medium grey circle,triangle,orange,medium,below,circle,grey,medium,1
1890,a small brown cylinder is positioned above a large brown hexagon,cylinder,brown,small,above,hexagon,brown,large,6
1891,there is a medium orange oval below a small grey rectangle,oval,orange,medium,below,rectangle,grey,small,2
1892,there is a small grey hexagon above a large red rectangle,hexagon,grey,small,above,rectangle,red,large,2
1893,there is a medium pink sphere next to a medium purple oval,sphere,pink,medium,next to,oval,purple,medium,2
1894,a medium green square is positioned above a medium blue cube,square,green,medium,above,cube,blue,medium,6
1895,a pink triangle is to the left of a red cylinder,triangle,pink,large,to the left of,cylinder,red,medium,4
1896,one medium red triangle is next to one small grey cube,triangle,red,medium,next to,cube,grey,small,3
1897,there is a large blue hexagon to the right of a medium grey rectangle,hexagon,blue,large,to the right of,rectangle,grey,medium,2
1898,one medium purple cylinder is below one large pink square,cylinder,purple,medium,below,square,pink,large,3
1899,there is a large pink square to the right of a small blue circle,square,pink,large,to the right of,circle,blue,small,2
1900,a small grey hexagon is above a medium orange pentagon,hexagon,grey,small,above,pentagon,orange,medium,1
1901,a medium grey hexagon is positioned above a medium grey rectangle,hexagon,grey,medium,above,rectangle,grey,medium,6
1902,a small grey cylinder is inside a large orange sphere,cylinder,grey,small,inside,sphere,orange,large,1
1903,one large pink cylinder is inside one small brown square,cylinder,pink,large,inside,square,brown,small,3
1904,one small grey cylinder is to the right of one medium yellow hexagon,cylinder,grey,small,to the right of,hexagon,yellow,medium,3
1905,a medium cube is below a large circle,cube,red,medium,below,circle,grey,large,5
1906,there is a medium green cube to the left of a small purple triangle,cube,green,medium,to the left of,triangle,purple,small,2
1907,a small red sphere is positioned to the left of a small green sphere,sphere,red,small,to the left of,sphere,green,small,6
1908,a pink cube is to the right of a yellow square,cube,pink,large,to the right of,square,yellow,medium,4
1909,a small hexagon is to the right of a medium square,hexagon,purple,small,to the right of,square,purple,medium,5
1910,an orange cylinder is inside an orange pentagon,cylinder,orange,small,inside,pentagon,orange,large,4
1911,a small rectangle is inside a large cube,rectangle,brown,small,inside,cube,grey,large,5
1912,a medium yellow sphere is positioned to the left of a medium green circle,sphere,yellow,medium,to the left of,circle,green,medium,6
1913,a small purple hexagon is positioned to the right of a large brown cube,hexagon,purple,small,to the right of,cube,brown,large,6
