sentence_id,sentence,number,num_digits,colour,size,template_id
3265,a small 40 in grey colour,40,2,grey,small,4
3266,a large 4236 in orange colour,4236,4,orange,large,4
3267,a medium 49 in pink colour,49,2,pink,medium,4
3268,a large blue 4,4,1,blue,large,1
3269,a large 3316 in red colour,3316,4,red,large,4
3270,the number 9855 in yellow colour and medium size,9855,4,yellow,medium,2
3271,a yellow number 437 of large size,437,3,yellow,large,3
3272,the number 536 in orange colour and large size,536,3,orange,large,2
3273,a medium grey number 9,9,1,grey,medium,5
3274,a yellow number 131 of large size,131,3,yellow,large,3
3275,the number 872 in pink colour and large size,872,3,pink,large,2
3276,a large red 9456,9456,4,red,large,1
3277,the number 7912 in pink colour and small size,7912,4,pink,small,2
3278,the number 5859 in pink colour and large size,5859,4,pink,large,2
3279,a small 5 in blue colour,5,1,blue,small,4
3280,a medium 75 in purple colour,75,2,purple,medium,4
3281,the number 940 in pink colour and small size,940,3,pink,small,2
3282,a medium 311 in purple colour,311,3,purple,medium,4
3283,a small 70 in grey colour,70,2,grey,small,4
3284,a small grey 46,46,2,grey,small,1
3285,a small 325 in yellow colour,325,3,yellow,small,4
3286,the number 7 in pink colour and large size,7,1,pink,large,2
3287,a small purple number 56,56,2,purple,small,5
3288,a small 679 in purple colour,679,3,purple,small,4
3289,the number 2436 in grey colour and large size,2436,4,grey,large,2
3290,the number 22 in orange colour and small size,22,2,orange,small,2
3291,a medium red number 7900,7900,4,red,medium,5
3292,a small pink number 3189,3189,4,pink,small,5
3293,a medium purple number 65,65,2,purple,medium,5
3294,a purple number 390 of medium size,390,3,purple,medium,3
3295,a large 9168 in orange colour,9168,4,orange,large,4
3296,a large yellow 55,55,2,yellow,large,1
3297,a yellow number 1571 of large size,1571,4,yellow,large,3
3298,the number 232 in blue colour and medium size,232,3,blue,medium,2
3299,a small red 20,20,2,red,small,1
3300,a medium 19 in yellow colour,19,2,yellow,medium,4
3301,the number 39 in yellow colour and medium size,39,2,yellow,medium,2
3302,a small 5924 in purple colour,5924,4,purple,small,4
3303,a medium red number 97,97,2,red,medium,5
3304,a green number 2 of medium size,2,1,green,medium,3
3305,the number 24 in blue colour and large size,24,2,blue,large,2
3306,a large 794 in pink colour,794,3,pink,large,4
3307,a small orange number 435,435,3,orange,small,5
3308,a blue number 25 of large size,25,2,blue,large,3
3309,an orange number 4946 of medium size,4946,4,orange,medium,3
3310,a large orange number 2627,2627,4,orange,large,5
3311,a large red 671,671,3,red,large,1
3312,a large grey 2,2,1,grey,large,1
3313,the number 701 in grey colour and small size,701,3,grey,small,2
3314,a medium yellow number 83,83,2,yellow,medium,5
3315,a small 6440 in purple colour,6440,4,purple,small,4
3316,a large orange 243,243,3,orange,large,1
3317,the number 7516 in purple colour and large size,7516,4,purple,large,2
3318,a medium yellow number 58,58,2,yellow,medium,5
3319,a medium green 49,49,2,green,medium,1
3320,a medium 5827 in grey colour,5827,4,grey,medium,4
3321,a small red 872,872,3,red,small,1
3322,a medium brown number 46,46,2,brown,medium,5
3323,the number 375 in purple colour and small size,375,3,purple,small,2
3324,a small 6774 in green colour,6774,4,green,small,4
3325,a large brown 3,3,1,brown,large,1
3326,a grey number 5586 of small size,5586,4,grey,small,3
3327,the number 67 in purple colour and small size,67,2,purple,small,2
3328,a large 4666 in blue colour,4666,4,blue,large,4
3329,a medium grey number 214,214,3,grey,medium,5
3330,a large grey number 3408,3408,4,grey,large,5
3331,a medium 785 in pink colour,785,3,pink,medium,4
3332,a large blue 9900,9900,4,blue,large,1
3333,a brown number 1904 of large size,1904,4,brown,large,3
3334,a medium 221 in red colour,221,3,red,medium,4
3335,a small blue 51,51,2,blue,small,1
3336,a small 617 in red colour,617,3,red,small,4
3337,a medium green 65,65,2,green,medium,1
3338,an orange number 140 of small size,140,3,orange,small,3
3339,a large 486 in purple colour,486,3,purple,large,4
3340,a large 6 in orange colour,6,1,orange,large,4
3341,a medium blue number 918,918,3,blue,medium,5
3342,the number 91 in green colour and large size,91,2,green,large,2
3343,a large purple number 627,627,3,purple,large,5
3344,a small 8883 in pink colour,8883,4,pink,small,4
3345,a large green number 8176,8176,4,green,large,5
3346,a medium 697 in brown colour,697,3,brown,medium,4
3347,a purple number 88 of small size,88,2,purple,small,3
3348,a small red 25,25,2,red,small,1
3349,a medium orange 7,7,1,orange,medium,1
3350,the number 8922 in grey colour and medium size,8922,4,grey,medium,2
3351,a medium red 5781,5781,4,red,medium,1
3352,the number 73 in grey colour and small size,73,2,grey,small,2
3353,a large orange 79,79,2,orange,large,1
3354,a small brown 3090,3090,4,brown,small,1
3355,a large red 108,108,3,red,large,1
3356,the number 318 in green colour and small size,318,3,green,small,2
3357,a small pink 32,32,2,pink,small,1
3358,the number 671 in purple colour and large size,671,3,purple,large,2
3359,the number 805 in pink colour and small size,805,3,pink,small,2
3360,the number 2986 in blue colour and medium size,2986,4,blue,medium,2
3361,a large purple number 2497,2497,4,purple,large,5
3362,a small yellow number 2980,2980,4,yellow,small,5
3363,a small 1 in purple colour,1,1,purple,small,4
3364,a medium pink 9164,9164,4,pink,medium,1
3365,a medium 363 in green colour,363,3,green,medium,4
3366,a large 8719 in grey colour,8719,4,grey,large,4
3367,a small purple number 145,145,3,purple,small,5
3368,the number 9 in green colour and medium size,9,1,green,medium,2
3369,a yellow number 9405 of medium size,9405,4,yellow,medium,3
3370,a large pink 6,6,1,pink,large,1
3371,a large yellow 87,87,2,yellow,large,1
3372,a small brown number 62,62,2,brown,small,5
3373,a medium 57 in grey colour,57,2,grey,medium,4
3374,a brown number 41 of medium size,41,2,brown,medium,3
3375,the number 570 in purple colour and small size,570,3,purple,small,2
3376,a small 31 in grey colour,31,2,grey,small,4
3377,a large blue number 7436,7436,4,blue,large,5
3378,the number 51 in orange colour and large size,51,2,orange,large,2
3379,a green number 776 of large size,776,3,green,large,3
3380,a medium grey number 193,193,3,grey,medium,5
3381,a purple number 417 of medium size,417,3,purple,medium,3
3382,a large yellow 9089,9089,4,yellow,large,1
3383,the number 5162 in yellow colour and small size,5162,4,yellow,small,2
3384,a purple number 6 of medium size,6,1,purple,medium,3
3385,the number 34 in green colour and large size,34,2,green,large,2
3386,the number 289 in brown colour and medium size,289,3,brown,medium,2
3387,a large green 8633,8633,4,green,large,1
3388,a medium orange 99,99,2,orange,medium,1
3389,a medium orange 1500,1500,4,orange,medium,1
3390,a large orange 10,10,2,orange,large,1
3391,a blue number 438 of small size,438,3,blue,small,3
3392,a large red 355,355,3,red,large,1
3393,a medium pink 3,3,1,pink,medium,1
3394,a large 5746 in pink colour,5746,4,pink,large,4
3395,a brown number 98 of small size,98,2,brown,small,3
3396,the number 64 in orange colour and medium size,64,2,orange,medium,2
3397,the number 57 in blue colour and large size,57,2,blue,large,2
3398,a small 52 in blue colour,52,2,blue,small,4
3399,a medium purple 4,4,1,purple,medium,1
3400,a small 8535 in purple colour,8535,4,purple,small,4
3401,the number 6843 in grey colour and small size,6843,4,grey,small,2
3402,a medium orange number 4728,4728,4,orange,medium,5
3403,a large 14 in grey colour,14,2,grey,large,4
3404,a large purple 85,85,2,purple,large,1
3405,a medium grey 64,64,2,grey,medium,1
3406,a red number 82 of medium size,82,2,red,medium,3
3407,a small purple number 1306,1306,4,purple,small,5
3408,a medium 47 in pink colour,47,2,pink,medium,4
3409,a small orange 879,879,3,orange,small,1
3410,a small 3 in green colour,3,1,green,small,4
3411,a medium red number 623,623,3,red,medium,5
3412,a yellow number 634 of small size,634,3,yellow,small,3
3413,a red number 832 of large size,832,3,red,large,3
3414,a medium 412 in grey colour,412,3,grey,medium,4
3415,a pink number 957 of medium size,957,3,pink,medium,3
3416,the number 2 in blue colour and large size,2,1,blue,large,2
3417,a brown number 120 of large size,120,3,brown,large,3
3418,a medium brown 480,480,3,brown,medium,1
3419,a blue number 7241 of small size,7241,4,blue,small,3
3420,a red number 643 of small size,643,3,red,small,3
3421,a small blue 8942,8942,4,blue,small,1
3422,a large 70 in brown colour,70,2,brown,large,4
3423,a small blue 42,42,2,blue,small,1
3424,a small yellow number 679,679,3,yellow,small,5
3425,a large blue number 19,19,2,blue,large,5
3426,a large pink 123,123,3,pink,large,1
3427,a medium grey number 38,38,2,grey,medium,5
3428,the number 1336 in orange colour and small size,1336,4,orange,small,2
3429,a medium brown number 96,96,2,brown,medium,5
3430,a large brown number 42,42,2,brown,large,5
3431,the number 3 in pink colour and large size,3,1,pink,large,2
3432,the number 53 in brown colour and large size,53,2,brown,large,2
3433,a blue number 452 of small size,452,3,blue,small,3
3434,a large green 71,71,2,green,large,1
3435,a large 1126 in brown colour,1126,4,brown,large,4
3436,a large yellow number 1,1,1,yellow,large,5
3437,a small orange number 1835,1835,4,orange,small,5
3438,a medium brown number 1,1,1,brown,medium,5
3439,the number 111 in blue colour and medium size,111,3,blue,medium,2
3440,a small orange number 14,14,2,orange,small,5
3441,a medium red 97,97,2,red,medium,1
3442,the number 322 in grey colour and medium size,322,3,grey,medium,2
3443,a small blue number 30,30,2,blue,small,5
3444,a medium 193 in red colour,193,3,red,medium,4
3445,a small red 982,982,3,red,small,1
3446,a purple number 6 of large size,6,1,purple,large,3
3447,the number 35 in pink colour and small size,35,2,pink,small,2
3448,a small yellow number 6010,6010,4,yellow,small,5
3449,the number 5535 in brown colour and large size,5535,4,brown,large,2
3450,the number 22 in brown colour and large size,22,2,brown,large,2
3451,a small purple number 6654,6654,4,purple,small,5
3452,a large 4 in pink colour,4,1,pink,large,4
3453,a large yellow number 3874,3874,4,yellow,large,5
3454,a small 8 in orange colour,8,1,orange,small,4
3455,a medium 4241 in blue colour,4241,4,blue,medium,4
3456,a blue number 479 of large size,479,3,blue,large,3
3457,a large purple number 69,69,2,purple,large,5
3458,a medium brown number 609,609,3,brown,medium,5
3459,a small red number 2,2,1,red,small,5
3460,a medium yellow 53,53,2,yellow,medium,1
3461,a large yellow 67,67,2,yellow,large,1
3462,a small purple number 68,68,2,purple,small,5
3463,a red number 7929 of large size,7929,4,red,large,3
3464,a medium orange 1823,1823,4,orange,medium,1
3465,a small orange 4267,4267,4,orange,small,1
3466,a small grey number 3093,3093,4,grey,small,5
3467,the number 4914 in orange colour and large size,4914,4,orange,large,2
3468,a large 5409 in grey colour,5409,4,grey,large,4
3469,a medium green number 2,2,1,green,medium,5
3470,a medium purple 35,35,2,purple,medium,1
3471,a medium green number 7520,7520,4,green,medium,5
3472,a medium grey number 22,22,2,grey,medium,5
3473,a large grey 9,9,1,grey,large,1
3474,a medium grey number 77,77,2,grey,medium,5
3475,a small pink number 54,54,2,pink,small,5
3476,the number 59 in grey colour and medium size,59,2,grey,medium,2
3477,the number 394 in brown colour and medium size,394,3,brown,medium,2
3478,a large 40 in blue colour,40,2,blue,large,4
3479,a small orange 826,826,3,orange,small,1
3480,the number 673 in grey colour and medium size,673,3,grey,medium,2
3481,a large 4105 in yellow colour,4105,4,yellow,large,4
3482,a medium brown number 2497,2497,4,brown,medium,5
3483,a medium grey 3092,3092,4,grey,medium,1
3484,a small yellow 2543,2543,4,yellow,small,1
3485,a small pink 8,8,1,pink,small,1
3486,a medium brown 1272,1272,4,brown,medium,1
3487,the number 819 in brown colour and small size,819,3,brown,small,2
3488,a medium 11 in blue colour,11,2,blue,medium,4
3489,a green number 73 of small size,73,2,green,small,3
3490,a small blue number 482,482,3,blue,small,5
3491,a medium 3142 in green colour,3142,4,green,medium,4
3492,the number 971 in blue colour and large size,971,3,blue,large,2
3493,a small brown number 933,933,3,brown,small,5
3494,a small red number 6,6,1,red,small,5
3495,a medium 7 in brown colour,7,1,brown,medium,4
3496,a small yellow 5161,5161,4,yellow,small,1
3497,a medium brown number 31,31,2,brown,medium,5
3498,an orange number 84 of small size,84,2,orange,small,3
3499,a medium 77 in yellow colour,77,2,yellow,medium,4
3500,a grey number 527 of medium size,527,3,grey,medium,3
3501,the number 3838 in orange colour and small size,3838,4,orange,small,2
3502,the number 7992 in green colour and large size,7992,4,green,large,2
3503,the number 163 in yellow colour and medium size,163,3,yellow,medium,2
3504,a medium 9101 in pink colour,9101,4,pink,medium,4
3505,a medium blue 7,7,1,blue,medium,1
3506,a small 9319 in red colour,9319,4,red,small,4
3507,a grey number 484 of large size,484,3,grey,large,3
3508,a large red 453,453,3,red,large,1
3509,a grey number 5136 of medium size,5136,4,grey,medium,3
3510,a small 95 in green colour,95,2,green,small,4
3511,a yellow number 7 of small size,7,1,yellow,small,3
3512,a small orange 958,958,3,orange,small,1
3513,a small blue number 9072,9072,4,blue,small,5
3514,a large 33 in blue colour,33,2,blue,large,4
3515,a medium orange number 9,9,1,orange,medium,5
3516,a medium 5861 in purple colour,5861,4,purple,medium,4
3517,a large red 8017,8017,4,red,large,1
3518,a large purple number 113,113,3,purple,large,5
3519,the number 45 in brown colour and large size,45,2,brown,large,2
3520,a medium 4884 in green colour,4884,4,green,medium,4
3521,the number 4 in orange colour and small size,4,1,orange,small,2
3522,an orange number 105 of medium size,105,3,orange,medium,3
3523,a large 692 in yellow colour,692,3,yellow,large,4
3524,a red number 127 of medium size,127,3,red,medium,3
3525,a medium orange 5613,5613,4,orange,medium,1
3526,a medium 685 in blue colour,685,3,blue,medium,4
3527,an orange number 1359 of large size,1359,4,orange,large,3
3528,a medium orange 687,687,3,orange,medium,1
3529,a medium brown 84,84,2,brown,medium,1
3530,a large green number 482,482,3,green,large,5
3531,a large red number 2055,2055,4,red,large,5
3532,the number 86 in brown colour and large size,86,2,brown,large,2
3533,a medium 4408 in green colour,4408,4,green,medium,4
3534,a red number 60 of small size,60,2,red,small,3
3535,a small 44 in green colour,44,2,green,small,4
3536,a medium yellow 908,908,3,yellow,medium,1
3537,a grey number 3056 of large size,3056,4,grey,large,3
