sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
3167,there is a large blue hexagon to the left of a small green oval,hexagon,blue,large,to the left of,oval,green,small,2
3168,an orange square is next to a green circle,square,orange,large,next to,circle,green,small,4
3169,a medium rectangle is to the right of a large oval,rectangle,orange,medium,to the right of,oval,blue,large,5
3170,there is a large green hexagon above a small green pentagon,hexagon,green,large,above,pentagon,green,small,2
3171,there is a small green square next to a large pink oval,square,green,small,next to,oval,pink,large,2
3172,a large hexagon is next to a large square,hexagon,brown,large,next to,square,blue,large,5
3173,there is a large orange square above a medium purple oval,square,orange,large,above,oval,purple,medium,2
3174,a purple square is above a brown square,square,purple,small,above,square,brown,large,4
3175,a large yellow triangle is positioned to the right of a large grey rectangle,triangle,yellow,large,to the right of,rectangle,grey,large,6
3176,one medium pink rectangle is next to one medium pink triangle,rectangle,pink,medium,next to,triangle,pink,medium,3
3177,there is a large grey hexagon to the left of a small grey rectangle,hexagon,grey,large,to the left of,rectangle,grey,small,2
3178,a large orange circle is positioned to the left of a large pink diamond,circle,orange,large,to the left of,diamond,pink,large,6
3179,a small grey hexagon is next to a medium yellow hexagon,hexagon,grey,small,next to,hexagon,yellow,medium,1
3180,one large green pentagon is to the left of one medium yellow oval,pentagon,green,large,to the left of,oval,yellow,medium,3
3181,there is a small yellow triangle to the left of a small blue rectangle,triangle,yellow,small,to the left of,rectangle,blue,small,2
3182,one small grey circle is to the right of one large green diamond,circle,grey,small,to the right of,diamond,green,large,3
3183,a small square is to the right of a medium square,square,red,small,to the right of,square,orange,medium,5
3184,a medium grey triangle is above a large orange oval,triangle,grey,medium,above,oval,orange,large,1
3185,a medium rectangle is to the right of a medium diamond,rectangle,yellow,medium,to the right of,diamond,green,medium,5
3186,a small red circle is positioned below a small yellow diamond,circle,red,small,below,diamond,yellow,small,6
3187,a grey circle is to the left of a yellow rectangle,circle,grey,large,to the left of,rectangle,yellow,large,4
3188,one medium brown pentagon is below one large blue pentagon,pentagon,brown,medium,below,pentagon,blue,large,3
3189,a small yellow hexagon is positioned inside a medium red oval,hexagon,yellow,small,inside,oval,red,medium,6
3190,one medium yellow triangle is inside one large blue oval,triangle,yellow,medium,inside,oval,blue,large,3
3191,one small yellow hexagon is to the left of one medium purple rectangle,hexagon,yellow,small,to the left of,rectangle,purple,medium,3
3192,there is a medium grey diamond below a medium blue pentagon,diamond,grey,medium,below,pentagon,blue,medium,2
3193,one small purple hexagon is below one medium orange triangle,hexagon,purple,small,below,triangle,orange,medium,3
3194,a red square is to the left of a purple diamond,square,red,medium,to the left of,diamond,purple,small,4
3195,a brown rectangle is to the right of a purple diamond,rectangle,brown,medium,to the right of,diamond,purple,medium,4
3196,a purple diamond is to the left of a green pentagon,diamond,purple,medium,to the left of,pentagon,green,large,4
3197,a red square is above a grey oval,square,red,small,above,oval,grey,large,4
3198,there is a small yellow circle inside a large yellow diamond,circle,yellow,small,inside,diamond,yellow,large,2
3199,one small pink triangle is inside one medium orange diamond,triangle,pink,small,inside,diamond,orange,medium,3
3200,a pink pentagon is to the right of a blue square,pentagon,pink,small,to the right of,square,blue,large,4
3201,an orange circle is above a yellow triangle,circle,orange,medium,above,triangle,yellow,medium,4
3202,a large purple oval is positioned to the right of a medium grey oval,oval,purple,large,to the right of,oval,grey,medium,6
3203,one large grey square is below one small grey triangle,square,grey,large,below,triangle,grey,small,3
3204,a pink square is to the right of a brown triangle,square,pink,small,to the right of,triangle,brown,large,4
3205,a large brown pentagon is above a medium pink circle,pentagon,brown,large,above,circle,pink,medium,1
3206,a purple oval is below a purple hexagon,oval,purple,small,below,hexagon,purple,small,4
3207,a large orange diamond is to the right of a small pink triangle,diamond,orange,large,to the right of,triangle,pink,small,1
3208,one medium green square is inside one large purple oval,square,green,medium,inside,oval,purple,large,3
3209,one large green rectangle is to the right of one large blue rectangle,rectangle,green,large,to the right of,rectangle,blue,large,3
3210,one large brown diamond is above one medium brown triangle,diamond,brown,large,above,triangle,brown,medium,3
3211,there is a small purple square next to a medium yellow square,square,purple,small,next to,square,yellow,medium,2
3212,a small green hexagon is positioned to the left of a medium brown hexagon,hexagon,green,small,to the left of,hexagon,brown,medium,6
3213,there is a small blue hexagon next to a large green pentagon,hexagon,blue,small,next to,pentagon,green,large,2
3214,a purple hexagon is above a red oval,hexagon,purple,small,above,oval,red,medium,4
3215,there is a medium green circle to the right of a large green pentagon,circle,green,medium,to the right of,pentagon,green,large,2
3216,a purple diamond is inside a yellow pentagon,diamond,purple,medium,inside,pentagon,yellow,large,4
3217,there is a small green rectangle next to a medium yellow circle,rectangle,green,small,next to,circle,yellow,medium,2
3218,a large red circle is to the left of a small blue square,circle,red,large,to the left of,square,blue,small,1
3219,there is a large pink diamond below a large purple triangle,diamond,pink,large,below,triangle,purple,large,2
3220,a small green square is to the right of a medium green hexagon,square,green,small,to the right of,hexagon,green,medium,1
3221,a medium yellow hexagon is positioned inside a large red oval,hexagon,yellow,medium,inside,oval,red,large,6
3222,a small yellow rectangle is inside a large green oval,rectangle,yellow,small,inside,oval,green,large,1
3223,a medium orange circle is next to a large green pentagon,circle,orange,medium,next to,pentagon,green,large,1
3224,a red circle is above a yellow rectangle,circle,red,small,above,rectangle,yellow,small,4
3225,there is a medium blue hexagon to the right of a large brown triangle,hexagon,blue,medium,to the right of,triangle,brown,large,2
3226,there is a small brown triangle to the left of a medium red pentagon,triangle,brown,small,to the left of,pentagon,red,medium,2
3227,a grey square is above a yellow hexagon,square,grey,large,above,hexagon,yellow,small,4
3228,a small red hexagon is to the right of a small purple rectangle,hexagon,red,small,to the right of,rectangle,purple,small,1
3229,a small grey square is inside a large pink circle,square,grey,small,inside,circle,pink,large,1
3230,there is a medium green hexagon inside a large yellow oval,hexagon,green,medium,inside,oval,yellow,large,2
3231,a blue rectangle is above a brown diamond,rectangle,blue,small,above,diamond,brown,small,4
3232,there is a small red circle next to a small orange rectangle,circle,red,small,next to,rectangle,orange,small,2
3233,one medium yellow diamond is inside one large green rectangle,diamond,yellow,medium,inside,rectangle,green,large,3
3234,a yellow circle is below a yellow hexagon,circle,yellow,small,below,hexagon,yellow,medium,4
3235,there is a medium green circle below a small grey triangle,circle,green,medium,below,triangle,grey,small,2
3236,one small red triangle is above one large purple circle,triangle,red,small,above,circle,purple,large,3
3237,a large diamond is next to a small oval,diamond,grey,large,next to,oval,red,small,5
3238,a medium orange diamond is positioned to the right of a large brown hexagon,diamond,orange,medium,to the right of,hexagon,brown,large,6
3239,a small blue oval is to the left of a small yellow circle,oval,blue,small,to the left of,circle,yellow,small,1
3240,a medium purple triangle is positioned to the left of a small red square,triangle,purple,medium,to the left of,square,red,small,6
3241,a red diamond is inside a brown square,diamond,red,small,inside,square,brown,large,4
3242,there is a medium blue triangle below a medium grey pentagon,triangle,blue,medium,below,pentagon,grey,medium,2
3243,there is a medium pink triangle above a small green square,triangle,pink,medium,above,square,green,small,2
3244,a large triangle is next to a medium triangle,triangle,purple,large,next to,triangle,blue,medium,5
3245,a medium purple triangle is to the right of a small purple square,triangle,purple,medium,to the right of,square,purple,small,1
3246,a grey triangle is to the left of a red circle,triangle,grey,medium,to the left of,circle,red,medium,4
3247,one small purple pentagon is below one large pink rectangle,pentagon,purple,small,below,rectangle,pink,large,3
3248,there is a medium purple diamond next to a large grey pentagon,diamond,purple,medium,next to,pentagon,grey,large,2
3249,an orange pentagon is below a purple oval,pentagon,orange,large,below,oval,purple,small,4
3250,a brown circle is to the right of a brown hexagon,circle,brown,large,to the right of,hexagon,brown,small,4
3251,a large rectangle is to the left of a large oval,rectangle,red,large,to the left of,oval,purple,large,5
3252,there is a small brown diamond to the right of a large grey circle,diamond,brown,small,to the right of,circle,grey,large,2
3253,one large pink oval is next to one medium green square,oval,pink,large,next to,square,green,medium,3
